game_id,season,week,season_type,start_date,neutral_site,conference_game,home_team,home_conference,home_points,away_team,away_conference,away_points,home_pregame_elo,away_pregame_elo,excitement_index,point_diff,total_points
400869090,2016,1,regular,2016-08-27T02:00:00.000Z,True,False,California,Pac-12,51,Hawai'i,Mountain West,31,1571.0,1133.0,1.39835325449999,20,82
400873307,2016,1,regular,2016-08-27T23:30:00.000Z,False,False,North Dakota State,MVFC,24,Charleston Southern,Big South,17,,,,7,41
400874861,2016,1,regular,2016-09-01T22:00:00.000Z,False,False,Wagner,NEC,38,St. Anselm,Northeast 10,16,,,,22,54
400869731,2016,1,regular,2016-09-01T23:00:00.000Z,False,False,Stony Brook,CAA,13,North Dakota,Big Sky,9,,,,4,22
400872860,2016,1,regular,2016-09-01T23:00:00.000Z,False,False,Jacksonville State,OVC,31,North Alabama,Gulf South,12,,,,19,43
400871388,2016,1,regular,2016-09-01T23:00:00.000Z,False,False,Eastern Illinois,OVC,21,Western Illinois,MVFC,38,,,,-17,59
400871414,2016,1,regular,2016-09-01T23:00:00.000Z,False,False,Chattanooga,Southern,66,Shorter,Gulf South,0,,,,66,66
400871448,2016,1,regular,2016-09-01T23:00:00.000Z,False,False,Tennessee Tech,OVC,7,Wofford,Southern,21,,,,-14,28
400872479,2016,1,regular,2016-09-01T23:00:00.000Z,False,True,Central Arkansas,Southland,56,Houston Christian,Southland,13,,,,43,69
400869257,2016,1,regular,2016-09-01T23:00:00.000Z,False,False,Central Michigan,Mid-American,49,Presbyterian,Big South,3,,,0.3855209411,46,52
400872706,2016,1,regular,2016-09-01T23:00:00.000Z,False,False,Delaware,CAA,56,Delaware State,MEAC,14,,,,42,70
400872827,2016,1,regular,2016-09-01T23:00:00.000Z,False,False,Robert Morris,NEC,7,Alderson-Broaddus,Great Midwest Athletic,14,,,,-7,21
400871358,2016,1,regular,2016-09-01T23:00:00.000Z,False,False,Missouri State,MVFC,57,Southwestern College,,0,,,,57,57
400869502,2016,1,regular,2016-09-01T23:00:00.000Z,False,False,Cincinnati,American Athletic,28,UT Martin,OVC,7,,,4.20041289929999,21,35
400871402,2016,1,regular,2016-09-01T23:00:00.000Z,False,True,Mercer,Southern,23,The Citadel,Southern,24,,,,-1,47
400869421,2016,1,regular,2016-09-01T23:00:00.000Z,False,False,Wake Forest,ACC,7,Tulane,American Athletic,3,1373.0,1205.0,4.6475834101,4,10
400869341,2016,1,regular,2016-09-01T23:00:00.000Z,False,False,Louisville,ACC,70,Charlotte,Conference USA,14,1614.0,1134.0,0.0472769083000005,56,84
400869503,2016,1,regular,2016-09-01T23:00:00.000Z,False,False,UConn,American Athletic,24,Maine,CAA,21,,,5.9309105987,3,45
400871391,2016,1,regular,2016-09-01T23:00:00.000Z,False,False,Samford,Southern,77,Mars Hill,South Atlantic,7,,,,70,84
400869422,2016,1,regular,2016-09-01T23:30:00.000Z,False,False,NC State,ACC,48,William & Mary,CAA,14,,,0.443644532799999,34,62
400869342,2016,1,regular,2016-09-01T23:30:00.000Z,False,False,Florida International,Conference USA,13,Indiana,Big Ten,34,1269.0,1493.0,6.15802906329999,-21,47
400871389,2016,1,regular,2016-09-01T23:30:00.000Z,False,False,Youngstown State,MVFC,45,Duquesne,NEC,10,,,,35,55
400868977,2016,1,regular,2016-09-01T23:30:00.000Z,False,False,Tennessee,SEC,20,App State,Sun Belt,13,1740.0,1590.0,8.28180407609999,7,33
400868968,2016,1,regular,2016-09-02T00:00:00.000Z,False,True,Vanderbilt,SEC,10,South Carolina,SEC,13,1391.0,1553.0,6.9604738657,-3,23
400869091,2016,1,regular,2016-09-02T00:00:00.000Z,False,False,Utah,Pac-12,24,Southern Utah,Big Sky,0,,,0.603652736499999,24,24
400869347,2016,1,regular,2016-09-02T00:00:00.000Z,False,True,Western Kentucky,Conference USA,46,Rice,Conference USA,14,1747.0,1254.0,1.27513252699999,32,60
400869173,2016,1,regular,2016-09-02T00:00:00.000Z,False,False,Utah State,Mountain West,45,Weber State,Big Sky,6,,,0.5700012644,39,51
400869092,2016,1,regular,2016-09-02T01:00:00.000Z,False,False,Minnesota,Big Ten,30,Oregon State,Pac-12,23,1561.0,1264.0,8.7782677418,7,53
400869725,2016,1,regular,2016-09-02T01:00:00.000Z,False,False,Idaho,Sun Belt,20,Montana State,Big Sky,17,,,5.5256083905,3,37
400869177,2016,1,regular,2016-09-02T01:00:00.000Z,False,False,New Mexico,Mountain West,48,South Dakota,MVFC,21,,,2.3741340998,27,69
400869174,2016,1,regular,2016-09-02T02:00:00.000Z,True,False,UNLV,Mountain West,63,Jackson State,SWAC,13,,,0.0476914509999992,50,76
400869263,2016,1,regular,2016-09-02T22:00:00.000Z,False,False,Eastern Michigan,Mid-American,61,Mississippi Valley State,SWAC,14,,,0.0437527349999991,47,75
400872820,2016,1,regular,2016-09-02T22:00:00.000Z,False,False,Central Connecticut,NEC,10,Lafayette,Patriot,24,,,,-14,34
400869258,2016,1,regular,2016-09-02T23:00:00.000Z,False,False,Georgia State,Sun Belt,21,Ball State,Mid-American,31,1396.0,1248.0,5.9198317816,-10,52
400869423,2016,1,regular,2016-09-02T23:00:00.000Z,False,False,Syracuse,ACC,33,Colgate,Patriot,7,,,0.956456522399999,26,40
400869259,2016,1,regular,2016-09-02T23:00:00.000Z,False,False,Buffalo,Mid-American,16,UAlbany,CAA,22,,,6.2847696991,-6,38
400869651,2016,1,regular,2016-09-02T23:00:00.000Z,False,False,Michigan State,Big Ten,28,Furman,Southern,13,,,0.4020657328,15,41
400868910,2016,1,regular,2016-09-02T23:00:00.000Z,False,False,Temple,American Athletic,13,Army,FBS Independents,28,1590.0,1315.0,4.24592342839999,-15,41
400868876,2016,1,regular,2016-09-02T23:30:00.000Z,False,False,Baylor,Big 12,55,Northwestern State,Southland,7,,,0.0131727483000001,48,62
400869093,2016,1,regular,2016-09-03T00:00:00.000Z,True,False,Colorado,Pac-12,44,Colorado State,Mountain West,7,1411.0,1457.0,0.9415808163,37,51
400869265,2016,1,regular,2016-09-03T01:00:00.000Z,False,False,Arkansas State,Sun Belt,10,Toledo,Mid-American,31,1510.0,1653.0,3.1212190244,-21,41
400869094,2016,1,regular,2016-09-03T01:00:00.000Z,False,False,Stanford,Pac-12,26,Kansas State,Big 12,13,1843.0,1521.0,2.0063016157,13,39
400869181,2016,1,regular,2016-09-03T01:30:00.000Z,False,False,Nevada,Mountain West,30,Cal Poly,Big Sky,27,,,4.13254655909999,3,57
400869424,2016,1,regular,2016-09-03T11:30:00.000Z,True,True,Boston College,ACC,14,Georgia Tech,ACC,17,1479.0,1588.0,5.9947649536,-3,31
